Code,Name,Brand,MAP Price,Warranty,Weight,Stock Level,Product Images,UPC/EAN
GGT-EGC-47P-IWS-BNB-NCM,G&G Combat Machine RK47 Imitation Wood Airsoft Rifle,G&G,184,"30 Day Return, 60 Day Warranty",9.5,0,Product Image URL: http://www.airsoftstation.com/product_images/b/440/yhst-49666507782127_2271_165527652__17967.jpg|Product Image URL: http://www.airsoftstation.com/product_images/o/151/yhst-49666507782127_2271_459000906__04407.jpg|Product Image URL: http://www.airsoftstation.com/product_images/b/697/yhst-49666507782127_2271_459023759__54438.jpg|Product Image URL: http://www.airsoftstation.com/product_images/r/793/yhst-49666507782127_2271_459046176__40296.jpg|Product Image URL: http://www.airsoftstation.com/product_images/e/736/yhst-49666507782127_2271_459068715__51149.jpg|Product Image URL: http://www.airsoftstation.com/product_images/r/986/yhst-49666507782127_2271_459092325__99589.jpg|Product Image URL: http://www.airsoftstation.com/product_images/k/232/yhst-49666507782127_2271_459115073__31375.jpg|Product Image URL: http://www.airsoftstation.com/product_images/c/639/yhst-49666507782127_2271_459137562__84160.jpg,4.71E+12
GGT-EGC-16P-CAR-DNB-NCM,"G&G Combat Machine CM16 Carbine AEG, Tan",G&G,165,"30 Day Return, 60 Day Warranty",10.25,0,Product Image URL: http://www.airsoftstation.com/product_images/w/601/yhst-49666507782127_2271_165568202__00448.jpg|Product Image URL: http://www.airsoftstation.com/product_images/i/144/yhst-49666507782127_2271_430438485__82698.jpg|Product Image URL: http://www.airsoftstation.com/product_images/k/501/yhst-49666507782127_2271_430461640__02359.jpg|Product Image URL: http://www.airsoftstation.com/product_images/w/315/yhst-49666507782127_2271_430483765__53324.jpg|Product Image URL: http://www.airsoftstation.com/product_images/g/325/yhst-49666507782127_2271_430505642__72110.jpg|Product Image URL: http://www.airsoftstation.com/product_images/z/808/yhst-49666507782127_2271_430528204__80906.jpg|Product Image URL: http://www.airsoftstation.com/product_images/e/094/yhst-49666507782127_2271_430550701__39809.jpg|Product Image URL: http://www.airsoftstation.com/product_images/z/685/yhst-49666507782127_2271_430573352__72367.jpg,4.71E+12
GGT-EGC-16P-CAR-BNB-NCM,G&G Combat Machine R16 Carbine M4 Airsoft Rifle,G&G,165,"30 Day Return, 60 Day Warranty",9.5,0,Product Image URL: http://www.airsoftstation.com/product_images/e/716/yhst-49666507782127_2271_165588657__95485.jpg|Product Image URL: http://www.airsoftstation.com/product_images/w/275/yhst-49666507782127_2271_429491844__30422.jpg|Product Image URL: http://www.airsoftstation.com/product_images/e/204/yhst-49666507782127_2271_429514951__53778.jpg|Product Image URL: http://www.airsoftstation.com/product_images/d/736/yhst-49666507782127_2271_429537422__36113.jpg|Product Image URL: http://www.airsoftstation.com/product_images/k/111/yhst-49666507782127_2271_429559925__34525.jpg|Product Image URL: http://www.airsoftstation.com/product_images/u/186/yhst-49666507782127_2271_429583055__91275.jpg|Product Image URL: http://www.airsoftstation.com/product_images/w/205/yhst-49666507782127_2271_429606466__96068.jpg|Product Image URL: http://www.airsoftstation.com/product_images/b/330/yhst-49666507782127_2271_429629394__18492.jpg,4.71E+12
GGT-G-10-057,G&G Cut of Lever For Ver. II Gear Box,G&G,8,Parts Return Policy  See Policy Page,0,0,Product Image URL: http://www.airsoftstation.com/product_images/f/231/g-g-cut-of-lever-for-ver-ii-gear-box-2__50754.jpg,4.71E+12
V622058,G&G Cut of Lever For Ver. II Gear Box (Titanium),G&G,12,Parts Return Policy  See Policy Page,0.1,0,Product Image URL: http://www.airsoftstation.com/product_images/u/808/g-g-cut-of-lever-for-ver-ii-gear-box-titanium-2__93353.jpg,B00E59106U
V622062,G&G Cylinder Head Ver. II (Plastic),G&G,8,Parts Return Policy  See Policy Page,0.1,0,Product Image URL: http://www.airsoftstation.com/product_images/m/199/g-g-cylinder-head-ver-ii-plastic-2__10436.jpg,B00E59124U
GGT-G-12-022,G&G Elcan Specter DR 1-4x Optical Sight,G&G,199.95,30 Day Return & Warranty,1.5,0,Product Image URL: http://www.airsoftstation.com/product_images/f/604/yhst-49666507782127_2270_8378860__85973.jpg,4.71E+12
V622157,G&G Extend Battery Crane Stock For M4/M16 (QD type),G&G,76.2,30 Day Return & Warranty,3.1,0,Product Image URL: http://www.airsoftstation.com/product_images/a/737/g-g-extend-battery-crane-stock-for-m4-m16-qd-type-2__92068.jpg,B00E58WJRK
V622174,G&G Fake M18 Smoke Grenade BB Loader Set,G&G,26,30 Day Return & Warranty,0.8,0,Product Image URL: http://www.airsoftstation.com/product_images/m/681/g-g-fake-m18-smoke-grenade-bb-loader-set-3__42813.jpg,B00E58XMJO
GGT-EGR-16P-F26-FBB-NCM,G&G Femme Fatal GR4 FF26 Electric Blowback Airsoft Rifle,G&G,260,"30 Day Return, 60 Day Warranty",10.5,0,Product Image URL: http://www.airsoftstation.com/product_images/w/964/g-g-femme-fatal-gr4-ff26-electric-airsoft-rifle-with-blowback-ebb-3__28809.jpg|Product Image URL: http://www.airsoftstation.com/product_images/n/601/g-g-femme-fatal-gr4-ff26-electric-airsoft-rifle-with-blowback-ebb-5__29782.jpg|Product Image URL: http://www.airsoftstation.com/product_images/l/527/g-g-femme-fatal-gr4-ff26-electric-airsoft-rifle-with-blowback-ebb-7__40459.jpg|Product Image URL: http://www.airsoftstation.com/product_images/h/404/g-g-femme-fatal-gr4-ff26-electric-airsoft-rifle-with-blowback-ebb-9__66590.jpg|Product Image URL: http://www.airsoftstation.com/product_images/j/514/g-g-femme-fatal-gr4-ff26-electric-airsoft-rifle-with-blowback-ebb-11__05309.jpg|Product Image URL: http://www.airsoftstation.com/product_images/d/129/g-g-femme-fatal-gr4-ff26-electric-airsoft-rifle-with-blowback-ebb-13__14096.jpg|Product Image URL: http://www.airsoftstation.com/product_images/v/582/g-g-femme-fatal-gr4-ff26-electric-airsoft-rifle-with-blowback-ebb-15__94523.jpg|Product Image URL: http://www.airsoftstation.com/product_images/y/877/g-g-femme-fatal-gr4-ff26-electric-airsoft-rifle-with-blowback-ebb-17__99473.jpg,
GGT-EGR-16P-FFC-PNB-NCM,G&G Femme Fatale 16 Carbine Airsoft Rifle,G&G,214,"30 Day Return, 60 Day Warranty",11,0,Product Image URL: http://www.airsoftstation.com/product_images/q/422/yhst-49666507782127_2271_165823956__27725.jpg|Product Image URL: http://www.airsoftstation.com/product_images/y/623/yhst-49666507782127_2271_437495377__02607.jpg|Product Image URL: http://www.airsoftstation.com/product_images/f/721/yhst-49666507782127_2271_437519117__93847.jpg|Product Image URL: http://www.airsoftstation.com/product_images/j/057/yhst-49666507782127_2271_437542288__67500.jpg|Product Image URL: http://www.airsoftstation.com/product_images/x/532/yhst-49666507782127_2271_437565318__21349.jpg|Product Image URL: http://www.airsoftstation.com/product_images/t/701/yhst-49666507782127_2271_437589061__99975.jpg|Product Image URL: http://www.airsoftstation.com/product_images/z/440/yhst-49666507782127_2271_437612869__53147.jpg,4.71E+12
GGT-EGR-16P-F15-PBB-NCM,G&G Femme Fatale FF15 Electric Blowback Airsoft Rifle,G&G,246,"30 Day Return, 60 Day Warranty",10.5,0,Product Image URL: http://www.airsoftstation.com/product_images/y/370/g-g-femme-fatale-ff15-electric-airsoft-rifle-aeg-with-blowback-ebb-3__07209.jpg|Product Image URL: http://www.airsoftstation.com/product_images/g/655/g-g-femme-fatale-ff15-electric-airsoft-rifle-aeg-with-blowback-ebb-5__86611.jpg|Product Image URL: http://www.airsoftstation.com/product_images/r/540/g-g-femme-fatale-ff15-electric-airsoft-rifle-aeg-with-blowback-ebb-7__47964.jpg|Product Image URL: http://www.airsoftstation.com/product_images/i/939/g-g-femme-fatale-ff15-electric-airsoft-rifle-aeg-with-blowback-ebb-9__06833.jpg|Product Image URL: http://www.airsoftstation.com/product_images/y/607/g-g-femme-fatale-ff15-electric-airsoft-rifle-aeg-with-blowback-ebb-11__12698.jpg|Product Image URL: http://www.airsoftstation.com/product_images/y/447/g-g-femme-fatale-ff15-electric-airsoft-rifle-aeg-with-blowback-ebb-13__16278.jpg|Product Image URL: http://www.airsoftstation.com/product_images/y/707/g-g-femme-fatale-ff15-electric-airsoft-rifle-aeg-with-blowback-ebb-15__07693.jpg|Product Image URL: http://www.airsoftstation.com/product_images/m/056/g-g-femme-fatale-ff15-electric-airsoft-rifle-aeg-with-blowback-ebb-17__54792.jpg|Product Image URL: http://www.airsoftstation.com/product_images/a/061/g-g-femme-fatale-ff15-electric-airsoft-rifle-aeg-with-blowback-ebb-19__18888.jpg,4.71E+12
GGT-G-08-080,"G&G Femme Fatale GR16 High Capacity 450 Round Magazine, Pink",G&G,33,30 Day Return & Warranty,0.6,0,Product Image URL: http://www.airsoftstation.com/product_images/y/464/yhst-49666507782127_2269_23131980__93829.jpg,4.71E+12
GGT-G-01-041-1,"G&G Femme Fatale SOCOM Barrel Extension, Metal, Pink",G&G,38.5,Parts Return Policy  See Policy Page,0.75,0,Product Image URL: http://www.airsoftstation.com/product_images/x/886/g-g-femme-fatale-socom-barrel-extension-metal-pink-3__72890.jpg,4.71E+12
GGT-EGC-16P-FHK-BNB-NCM,G&G Fire Hawk CQB AEG Airsoft Rifle,G&G,201,"30 Day Return, 60 Day Warranty",8.5,0,Product Image URL: http://www.airsoftstation.com/product_images/b/337/1__01986.jpg|Product Image URL: http://www.airsoftstation.com/product_images/q/242/2__02016.jpg|Product Image URL: http://www.airsoftstation.com/product_images/l/894/3__81470.jpg|Product Image URL: http://www.airsoftstation.com/product_images/l/370/4__62415.jpg|Product Image URL: http://www.airsoftstation.com/product_images/q/057/7__15536.jpg|Product Image URL: http://www.airsoftstation.com/product_images/g/502/5__68783.jpg|Product Image URL: http://www.airsoftstation.com/product_images/l/681/6__61892.jpg|Product Image URL: http://www.airsoftstation.com/product_images/s/342/8__74488.jpg|Product Image URL: http://www.airsoftstation.com/product_images/l/717/9__14610.jpg,4.71E+12
GGT-G-03-065,G&G Forward Grip (ABS Injection) - Black,G&G,12.5,Parts Return Policy  See Policy Page,0.45,0,Product Image URL: http://www.airsoftstation.com/product_images/t/020/G-03-065_-2__25586.jpg|Product Image URL: http://www.airsoftstation.com/product_images/z/719/G-03-065_-4__75180.jpg|Product Image URL: http://www.airsoftstation.com/product_images/r/475/G-03-065_-5__21419.jpg|Product Image URL: http://www.airsoftstation.com/product_images/k/921/G-03-065_-3__74169.jpg,1.96E+11
GGT-G-03-065-1,G&G Forward Grip (ABS Injection) - Tan,G&G,12.5,Parts Return Policy  See Policy Page,0.45,2,Product Image URL: http://www.airsoftstation.com/product_images/n/176/g-g-forward-grip-abs-injection-tan-2__63438.jpg,4.71E+12
V622167,G&G Full Sized M16 Buttstock for AEGs,G&G,44,30 Day Return & Warranty,1.25,0,Product Image URL: http://www.airsoftstation.com/product_images/q/125/g-g-full-sized-m16-buttstock-for-aegs-3__58461.jpg,B00E58X5VO
VLK-V622284,"G&G G226 CO2 Magazine, 15 Rounds, Metal",G&G,27.5,30 Day Return & Warranty,0.45,17,Product Image URL: http://www.airsoftstation.com/product_images/x/334/g-g-g226-co2-magazine-15-rounds-metal-3__64300.jpg,V622284
V622259,G&G G226 CO2 Airsoft Pistol,G&G,66,"30 Day Return, 60 Day Warranty",2.5,0,Product Image URL: http://www.airsoftstation.com/product_images/w/591/g-g-g226-co2-powered-airsoft-pistol-3__30413.jpg|Product Image URL: http://www.airsoftstation.com/product_images/i/348/g-g-g226-co2-powered-airsoft-pistol-5__93837.jpg,
V622146,"G&G G26 Handguard Set with Laser and Light, Tan",G&G,60,30 Day Return & Warranty,2,0,Product Image URL: http://www.airsoftstation.com/product_images/e/265/g-g-g26-handguard-set-with-laser-and-light-tan-3__39636.jpg,B00E58VRF0
V622145,"G&G G26 Handguard Set with Laser and Light, Black",G&G,60,30 Day Return & Warranty,2,0,Product Image URL: http://www.airsoftstation.com/product_images/h/939/g-g-g26-handguard-set-with-laser-and-light-black-2__87322.jpg,B00E58VPJ8
GGT-GGS-G98-CO2-WNB-NCM,G&G G980 KAR98 Full Metal CO2 Airsoft Rifle,G&G,450,"30 Day Return, 60 Day Warranty",14,0,Product Image URL: http://www.airsoftstation.com/product_images/d/518/yhst-49666507782127_2271_165926918__57868.jpg,4.71E+12
GGT-EGC-016-7A1-GNB-NCM,G&G GC7A1 Full Metal AEG Airsoft Rifle with 4x Scope,G&G,399,"30 Day Return, 60 Day Warranty",14,0,Product Image URL: http://www.airsoftstation.com/product_images/t/107/g-g-gc7a1-full-metal-aeg-airsoft-rifle-with-4x-scope-3__35741.jpg|Product Image URL: http://www.airsoftstation.com/product_images/r/509/g-g-gc7a1-full-metal-aeg-airsoft-rifle-with-4x-scope-23__84561.jpg|Product Image URL: http://www.airsoftstation.com/product_images/a/803/g-g-gc7a1-full-metal-aeg-airsoft-rifle-with-4x-scope-25__95071.jpg|Product Image URL: http://www.airsoftstation.com/product_images/q/638/g-g-gc7a1-full-metal-aeg-airsoft-rifle-with-4x-scope-9__30608.jpg|Product Image URL: http://www.airsoftstation.com/product_images/f/177/g-g-gc7a1-full-metal-aeg-airsoft-rifle-with-4x-scope-11__36939.jpg|Product Image URL: http://www.airsoftstation.com/product_images/d/577/g-g-gc7a1-full-metal-aeg-airsoft-rifle-with-4x-scope-13__36289.jpg|Product Image URL: http://www.airsoftstation.com/product_images/d/078/g-g-gc7a1-full-metal-aeg-airsoft-rifle-with-4x-scope-15__83032.jpg|Product Image URL: http://www.airsoftstation.com/product_images/d/272/g-g-gc7a1-full-metal-aeg-airsoft-rifle-with-4x-scope-17__77768.jpg|Product Image URL: http://www.airsoftstation.com/product_images/x/625/g-g-gc7a1-full-metal-aeg-airsoft-rifle-with-4x-scope-19__77025.jpg|Product Image URL: http://www.airsoftstation.com/product_images/r/659/g-g-gc7a1-full-metal-aeg-airsoft-rifle-with-4x-scope-21__89221.jpg,4.71E+12
V622049,G&G Gear Box Screw Set For Ver. II,G&G,4.6,Parts Return Policy  See Policy Page,0.1,0,Product Image URL: http://www.airsoftstation.com/product_images/b/570/g-g-gear-box-screw-set-for-ver-ii-2__98046.jpg,B00E5913UI
GGT-G-10-021,G&G Gear Box Spring Set For Ver. II/III,G&G,4.6,Parts Return Policy  See Policy Page,0.1,0,Product Image URL: http://www.airsoftstation.com/product_images/r/667/g-g-gear-box-spring-set-for-ver-ii-iii-2__68587.jpg,4.71E+12
V622066,G&G Gear Box Ver. II (Shell only),G&G,47.62,Parts Return Policy  See Policy Page,1,0,Product Image URL: http://www.airsoftstation.com/product_images/t/097/g-g-gear-box-ver-ii-shell-only-2__80112.jpg,B00E5916GY
GGT-TGR-GK5-LNG-GNB-NCM,G&G GK5c GL AK5 Full Metal Airsoft Rifle,G&G,410,"30 Day Return, 60 Day Warranty",14,0,Product Image URL: http://www.airsoftstation.com/product_images/y/808/g-g-gk5c-full-metal-ak5-3__48698.jpg|Product Image URL: http://www.airsoftstation.com/product_images/n/588/g-g-gk5c-full-metal-ak5-5__73879.jpg|Product Image URL: http://www.airsoftstation.com/product_images/q/465/g-g-gk5c-full-metal-ak5-7__27345.jpg|Product Image URL: http://www.airsoftstation.com/product_images/s/326/g-g-gk5c-full-metal-ak5-9__36754.jpg|Product Image URL: http://www.airsoftstation.com/product_images/p/641/g-g-gk5c-full-metal-ak5-11__81006.jpg|Product Image URL: http://www.airsoftstation.com/product_images/c/717/g-g-gk5c-full-metal-ak5-13__37368.jpg|Product Image URL: http://www.airsoftstation.com/product_images/j/780/g-g-gk5c-full-metal-ak5-15__30927.jpg|Product Image URL: http://www.airsoftstation.com/product_images/l/967/g-g-gk5c-full-metal-ak5-17__15707.jpg|Product Image URL: http://www.airsoftstation.com/product_images/k/193/g-g-gk5c-full-metal-ak5-19__58374.jpg|Product Image URL: http://www.airsoftstation.com/product_images/z/189/free-shipping-384__71662.jpg|Product Image URL: http://www.airsoftstation.com/product_images/s/108/g-g-gk5c-full-metal-ak5-21__61297.jpg|Product Image URL: http://www.airsoftstation.com/product_images/g/276/g-g-gk5c-full-metal-ak5-23__66723.jpg|Product Image URL: http://www.airsoftstation.com/product_images/x/328/g-g-gk5c-full-metal-ak5-25__79711.jpg,1.96E+11
GGT-G-05-042-1,"G&G GOS-V1 Retractable Stock, Black",G&G,76.95,30 Day Return & Warranty,0.95,0,Product Image URL: http://www.airsoftstation.com/product_images/p/004/free-shipping-356__18442.jpg,4.71E+12
GGT-G-05-042-2,"G&G GOS-V1 Retractable Stock, Tan",G&G,70,30 Day Return & Warranty,0.95,0,Product Image URL: http://www.airsoftstation.com/product_images/m/532/free-shipping-351__06663.jpg,4.71E+12
PY-2276,G&G GR15 Raider Long Blowback Airsoft Rifle,G&G,209.95,30 Day Return & Warranty,9.5,0,Product Image URL: http://www.airsoftstation.com/product_images/j/206/yhst-49666507782127_2271_166126147__69025.jpg|Product Image URL: http://www.airsoftstation.com/product_images/z/017/yhst-49666507782127_2271_427777866__09208.jpg|Product Image URL: http://www.airsoftstation.com/product_images/p/661/yhst-49666507782127_2271_427801365__45301.jpg|Product Image URL: http://www.airsoftstation.com/product_images/h/263/yhst-49666507782127_2271_427823730__17944.jpg|Product Image URL: http://www.airsoftstation.com/product_images/f/263/yhst-49666507782127_2271_427846186__94553.jpg|Product Image URL: http://www.airsoftstation.com/product_images/s/950/yhst-49666507782127_2271_427868995__61734.jpg|Product Image URL: http://www.airsoftstation.com/product_images/t/767/yhst-49666507782127_2271_427891656__30586.jpg|Product Image URL: http://www.airsoftstation.com/product_images/u/563/yhst-49666507782127_2271_427914821__19828.jpg,
GGT-EGR-16P-CAR-DBB-NCM,G&G GR16 M4 Carbine Blowback Desert Tan Airsoft Rifle,G&G,201,"30 Day Return, 60 Day Warranty",9.5,0,Product Image URL: http://www.airsoftstation.com/product_images/e/620/yhst-49666507782127_2271_166166953__95290.jpg|Product Image URL: http://www.airsoftstation.com/product_images/u/508/yhst-49666507782127_2271_426798129__02564.jpg|Product Image URL: http://www.airsoftstation.com/product_images/d/356/yhst-49666507782127_2271_426821314__16081.jpg|Product Image URL: http://www.airsoftstation.com/product_images/p/357/yhst-49666507782127_2271_426843366__19808.jpg|Product Image URL: http://www.airsoftstation.com/product_images/e/376/yhst-49666507782127_2271_426865284__15956.jpg|Product Image URL: http://www.airsoftstation.com/product_images/w/346/yhst-49666507782127_2271_426888386__64823.jpg|Product Image URL: http://www.airsoftstation.com/product_images/w/512/yhst-49666507782127_2271_426911121__53065.jpg|Product Image URL: http://www.airsoftstation.com/product_images/c/065/yhst-49666507782127_2271_426933335__13625.jpg,
GGT-EGR-16P-RSH-BBB-NCM,G&G GR16 CQW Rush Blowback AEG Airsoft Rifle,G&G,214,30 Day Return & Warranty,11,0,Product Image URL: http://www.airsoftstation.com/product_images/i/845/yhst-49666507782127_2271_166917276__34741.jpg|Product Image URL: http://www.airsoftstation.com/product_images/o/172/yhst-49666507782127_2271_434416787__67803.jpg|Product Image URL: http://www.airsoftstation.com/product_images/r/507/yhst-49666507782127_2271_434442586__82769.jpg|Product Image URL: http://www.airsoftstation.com/product_images/f/470/yhst-49666507782127_2271_434464992__75245.jpg|Product Image URL: http://www.airsoftstation.com/product_images/m/195/yhst-49666507782127_2271_434488219__99784.jpg|Product Image URL: http://www.airsoftstation.com/product_images/l/731/yhst-49666507782127_2271_434509583__89718.jpg|Product Image URL: http://www.airsoftstation.com/product_images/c/749/yhst-49666507782127_2271_434541984__52419.jpg|Product Image URL: http://www.airsoftstation.com/product_images/t/598/yhst-49666507782127_2271_434567936__35316.jpg|Product Image URL: http://www.airsoftstation.com/product_images/n/059/yhst-49666507782127_2271_434593242__11607.jpg|Product Image URL: http://www.airsoftstation.com/product_images/y/577/yhst-49666507782127_2271_434617425__00052.jpg|Product Image URL: http://www.airsoftstation.com/product_images/t/350/yhst-49666507782127_2271_434647650__36836.jpg,4.71E+12
